VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
8892,TRINCHERO FAMILY ESTATES,22895,Sutter Home Red Blend,4.07,5.99,750.0,24,97.68,14.0,83.86,11.979999542236328,1.5800000131130219,11595.970000000003,-13.820000000000007,-16.479847364655388,0.5833333333333334,0.8585176085176085
90047,CRUSH WINES,17069,Tangent Albarino,7.51,11.49,750.0,13,97.63,3.0,34.47,34.46999931335449,0.32999999821186066,1457.7299999999998,-63.16,-183.23179576443283,0.23076923076923078,0.3530677045989962
3252,E & J GALLO WINERY,23414,Barefoot Cellars Rosa Red,1.62,4.99,750.0,60,97.2,7.0,34.93,14.969999313354492,0.7900000065565109,61966.909999999996,-62.27,-178.27082736902378,0.11666666666666667,0.35936213991769544
7153,PINE STATE TRADING CO,24570,Oko Cab Svgn VdP L'Herault,8.1,11.99,750.0,12,97.2,12.0,143.88,11.989999771118164,1.350000023841858,15884.819999999998,46.67999999999999,32.443703085904914,1.0,1.4802469135802467
8892,TRINCHERO FAMILY ESTATES,29847,Terra D'Oro Znfdl,8.1,11.99,750.0,12,97.2,0.0,0.0,0.0,0.0,11595.970000000003,-97.2,-inf,0.0,0.0
90047,CRUSH WINES,15844,Ch Charrier Brdx,8.1,11.99,750.0,12,97.2,2.0,23.98,11.989999771118164,0.2199999988079071,1457.7299999999998,-73.22,-305.3377814845704,0.16666666666666666,0.24670781893004115
9165,ULTRA BEVERAGE COMPANY LLP,18622,Bruno Giacosa Roero Arneisxc,8.06,12.49,750.0,12,96.72,0.0,0.0,0.0,0.0,68054.70000000003,-96.72,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,35644,Grenache/Shirz Stump Jump,8.05,11.99,750.0,12,96.6,2.0,23.98,11.989999771118164,0.2199999988079071,144929.24,-72.61999999999999,-302.835696413678,0.16666666666666666,0.24824016563147
8673,STE MICHELLE WINE ESTATES,14124,Haras Estate Svgn Blanc,8.05,11.99,750.0,12,96.6,0.0,0.0,0.0,0.0,15919.700000000003,-96.6,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,40757,Casa Julia Merlot Rapel,8.05,11.99,750.0,12,96.6,1.0,11.99,11.989999771118164,0.10999999940395355,238.61,-84.61,-705.6713928273562,0.08333333333333333,0.124120082815735
90047,CRUSH WINES,24005,Wild Thing Chard,8.05,11.99,750.0,12,96.6,2.0,29.98,29.979999542236328,0.2199999988079071,1457.7299999999998,-66.61999999999999,-222.21480987324878,0.16666666666666666,0.31035196687370603
9744,FREDERICK WILDMAN & SONS,13604,Folonari Pnt Grigio Venezie,12.07,17.99,3000.0,8,96.56,0.0,0.0,0.0,0.0,3999.9299999999994,-96.56,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,16950,Rex Goliath White,4.02,5.99,750.0,24,96.48,2.0,11.98,11.979999542236328,0.2199999988079071,79528.99,-84.5,-705.3422370617695,0.08333333333333333,0.12417081260364843
4425,MARTIGNETTI COMPANIES,14102,Douglass Hill Pnt Grigio,4.02,5.99,750.0,24,96.48,4.0,23.96,23.959999084472656,0.4399999976158142,144929.24,-72.52000000000001,-302.6711185308848,0.16666666666666666,0.24834162520729686
8892,TRINCHERO FAMILY ESTATES,18833,Sutter Home Red Moscato,4.02,5.99,750.0,24,96.48,4.0,23.96,17.969999313354492,0.4399999976158142,11595.970000000003,-72.52000000000001,-302.6711185308848,0.16666666666666666,0.24834162520729686
4692,KOBRAND CORPORATION,5327,Alize Red Passion,15.99,19.99,750.0,6,95.94,0.0,0.0,0.0,0.0,9139.38,-95.94,-inf,0.0,0.0
480,BACARDI USA INC,4028,Bacardi Artic Grape Rum,7.99,11.99,750.0,12,95.88,0.0,0.0,0.0,0.0,89286.26999999999,-95.88,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,22046,Woodwork Cab Svgn,7.99,11.99,750.0,12,95.88,12.0,143.88,11.989999771118164,1.350000023841858,7259.75,48.0,33.36113427856547,1.0,1.5006257822277846
9552,M S WALKER INC,12115,Long Lake Pnt Grigio Cal,3.99,5.99,750.0,24,95.76,3.0,17.97,11.979999542236328,0.32999999821186066,55551.819999999985,-77.79,-432.8881469115193,0.125,0.18765664160401
9165,ULTRA BEVERAGE COMPANY LLP,6159,Lepanto Solera Gran Reserva,31.81,48.99,750.0,3,95.43,7.0,342.93,146.9700050354004,0.7900000065565109,68054.70000000003,247.5,72.17216341527426,2.3333333333333335,3.5935240490411817
12546,JIM BEAM BRANDS COMPANY,3644,Pinnacle Coconut,15.9,20.99,1750.0,6,95.4,6.0,125.93999999999998,83.95999908447266,11.03000032901764,123880.96999999999,30.539999999999978,24.24964268699379,1.0,1.3201257861635218
90024,VINILANDIA USA,17519,Barboursville Rsv Cab Franc,15.89,23.99,750.0,6,95.34,0.0,0.0,0.0,0.0,2802.6400000000003,-95.34,-inf,0.0,0.0
653,STATE WINE & SPIRITS,15677,Six Hats Chenin Blanc,7.94,11.99,750.0,12,95.28,0.0,0.0,0.0,0.0,8014.98,-95.28,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,19105,Rex Goliath Red Moscato,3.97,5.99,750.0,24,95.28,3.0,17.97,17.969999313354492,0.32999999821186066,79528.99,-77.31,-430.2170283806344,0.125,0.18860201511335012
1590,DIAGEO CHATEAU ESTATE WINES,22045,Woodwork Chard,7.94,11.99,750.0,12,95.28,2.0,23.98,23.979999542236328,0.2199999988079071,7259.75,-71.3,-297.33110925771473,0.16666666666666666,0.25167926112510497
2000,SOUTHERN WINE & SPIRITS NE,14857,C K Mondavi Wh Znfdl,3.97,5.99,750.0,24,95.28,13.0,103.87,79.89999771118164,1.4299999922513962,19016.59,8.590000000000003,8.269952825647447,0.5416666666666666,1.0901553316540722
2000,SOUTHERN WINE & SPIRITS NE,26666,C K Mondavi Merlot,3.97,5.99,750.0,24,95.28,13.0,103.86999999999999,15.979999542236328,1.4600000232458115,19016.59,8.58999999999999,8.269952825647433,0.5416666666666666,1.0901553316540722
3252,E & J GALLO WINERY,18967,Sprinkle Red Blend,3.97,5.99,750.0,24,95.28,5.0,29.95,17.969999313354492,0.5600000023841858,61966.909999999996,-65.33,-218.13021702838063,0.20833333333333334,0.31433669185558355
7153,PINE STATE TRADING CO,13270,Backhouse Cab Svgn,3.97,6.99,750.0,24,95.28,4.0,27.96,20.969999313354492,0.4399999976158142,15884.819999999998,-67.32,-240.77253218884115,0.16666666666666666,0.2934508816120907
7153,PINE STATE TRADING CO,19980,Tin Roof Cab Svgn,7.94,11.99,750.0,12,95.28,0.0,0.0,0.0,0.0,15884.819999999998,-95.28,-inf,0.0,0.0
9552,M S WALKER INC,22556,Piccini Chianti,7.94,11.99,750.0,12,95.28,0.0,0.0,0.0,0.0,55551.819999999985,-95.28,-inf,0.0,0.0
9819,TREASURY WINE ESTATES,19737,Sledgehammer Forged Red,7.94,11.99,750.0,12,95.28,0.0,0.0,0.0,0.0,14836.570000000005,-95.28,-inf,0.0,0.0
9552,M S WALKER INC,24006,Jacopo Blondi Santi 10 Sasso,23.8,34.99,750.0,4,95.2,0.0,0.0,0.0,0.0,55551.819999999985,-95.2,-inf,0.0,0.0
9622,WEIN BAUER INC,25432,Schlink Haus Spatlese,7.92,11.49,750.0,12,95.04,0.0,0.0,0.0,0.0,222.23,-95.04,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,18066,Sutter Home Pnt Grigio,0.99,1.49,187.0,96,95.03999999999999,0.0,0.0,0.0,0.0,11595.970000000003,-95.03999999999999,-inf,0.0,0.0
9552,M S WALKER INC,19511,DeMorgenzon DMZ Cab Rose,7.89,11.99,750.0,12,94.68,2.0,23.98,11.989999771118164,0.2199999988079071,55551.819999999985,-70.7,-294.8290241868224,0.16666666666666666,0.2532741867342628
1392,CONSTELLATION BRANDS INC,15327,Rex Goliath Svgn Bl,3.94,5.99,750.0,24,94.56,2.0,11.98,11.979999542236328,0.2199999988079071,79528.99,-82.58,-689.3155258764607,0.08333333333333333,0.12669204737732656
7153,PINE STATE TRADING CO,24913,Smith & Sons Cab Svgn,15.75,22.99,750.0,6,94.5,0.0,0.0,0.0,0.0,15884.819999999998,-94.5,-inf,0.0,0.0
9552,M S WALKER INC,39577,Aquinas Napa Chard,9.45,14.49,750.0,10,94.5,0.0,0.0,0.0,0.0,55551.819999999985,-94.5,-inf,0.0,0.0
4380,CHARLES JACQUIN ET CIE INC,5742,I'm Bananas Over You,3.93,4.99,750.0,24,94.32,0.0,0.0,0.0,0.0,1675.3900000000008,-94.32,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,11143,C K Mondavi Willow Spr Chard,3.92,5.99,750.0,24,94.08,6.0,47.940000000000005,39.94999885559082,0.6599999964237213,19016.59,-46.13999999999999,-96.24530663329159,0.25,0.5095663265306123
3924,HEAVEN HILL DISTILLERIES,2106,Elijah Craig 18 Yr,93.52,129.99,750.0,1,93.52,0.0,0.0,0.0,0.0,14069.869999999995,-93.52,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,19747,Van Ruiten Family Chard,7.79,15.99,750.0,12,93.48,0.0,0.0,0.0,0.0,144929.24,-93.48,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,35977,Jaboulet Cotes du Rhone Par,7.79,11.99,750.0,12,93.48,0.0,0.0,0.0,0.0,3999.9299999999994,-93.48,-inf,0.0,0.0
10754,PERFECTA WINES,38109,Canyon Oaks Shiraz Cal,7.79,11.99,1500.0,12,93.48,0.0,0.0,0.0,0.0,28720.52,-93.48,-inf,0.0,0.0
90047,CRUSH WINES,22626,Ryan Patrick Redhead Red,7.79,11.99,750.0,12,93.48,0.0,0.0,0.0,0.0,1457.7299999999998,-93.48,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,20953,Cavit Chard,3.89,6.99,750.0,24,93.36,5.0,44.95,26.969999313354492,0.5499999970197678,13605.409999999998,-48.41,-107.69744160177974,0.20833333333333334,0.48146958011996577
9552,M S WALKER INC,955,Allen's Pomegranate Liqueur,4.44,5.99,1000.0,21,93.24000000000001,5.0,29.950000000000003,29.94999885559082,5.249999761581421,55551.819999999985,-63.290000000000006,-211.3188647746244,0.23809523809523808,0.3212140712140712
3252,E & J GALLO WINERY,20448,Liberty Creek Chard Tetra Pk,1.94,2.99,500.0,48,93.12,14.0,48.860000000000014,34.90000009536743,1.0900000035762787,61966.909999999996,-44.25999999999999,-90.58534588620543,0.2916666666666667,0.5246993127147768
3252,E & J GALLO WINERY,19379,Mia Dolcea Pink Moscato,7.74,11.99,750.0,12,92.88,0.0,0.0,0.0,0.0,61966.909999999996,-92.88,-inf,0.0,0.0
7749,R.P.IMPORTS INC,20689,Charles Fournier Rsl,10.32,15.99,750.0,9,92.88,0.0,0.0,0.0,0.0,91.5,-92.88,-inf,0.0,0.0
8735,SURVILLE ENTERPRISES CORP,20861,B & G Rose D'Anjou,7.74,11.99,750.0,12,92.88,0.0,0.0,0.0,0.0,263.32,-92.88,-inf,0.0,0.0
10754,PERFECTA WINES,14826,My Big Fat Greek Red Wine,7.74,11.99,750.0,12,92.88,8.0,95.92,71.93999862670898,0.8799999952316284,28720.52,3.0400000000000063,3.169307756463726,0.6666666666666666,1.032730404823428
12546,JIM BEAM BRANDS COMPANY,3561,Pinnacle Cinnabon Vodka,7.74,9.99,750.0,12,92.88,0.0,0.0,0.0,0.0,123880.96999999999,-92.88,-inf,0.0,0.0
4950,LATITUDE BEVERAGE COMPANY,19817,Ninety Cellars Lot 92 Merlot,7.14,10.99,750.0,13,92.82000000000001,2.0,21.98,21.979999542236328,0.2199999988079071,1609.9999999999995,-70.84,-322.2929936305733,0.15384615384615385,0.2368024132730015
3924,HEAVEN HILL DISTILLERIES,1972,Admiral Nelson Egg Nog,5.46,6.99,750.0,17,92.82,0.0,0.0,0.0,0.0,14069.869999999995,-92.82,-inf,0.0,0.0
3252,E & J GALLO WINERY,23296,Livingston Burgundy Calif,5.15,7.99,1500.0,18,92.69999999999999,5.0,39.95,39.94999885559082,1.0999999940395355,61966.909999999996,-52.749999999999986,-132.04005006257816,0.2777777777777778,0.4309600862998922
9815,WINE GROUP INC,11016,Franzia Fruity Red Sangria,5.15,7.99,1500.0,18,92.69999999999999,2.0,15.98,15.979999542236328,0.4399999976158142,27100.409999999996,-76.71999999999998,-480.1001251564455,0.1111111111111111,0.17238403451995687
9552,M S WALKER INC,10010,Long Lake Chard Cal,3.86,5.99,750.0,24,92.64,1.0,5.99,5.989999771118164,0.10999999940395355,55551.819999999985,-86.65,-1446.577629382304,0.041666666666666664,0.06465889464594128
17035,PERNOD RICARD USA,33325,Jacobs Crk Merlot,3.86,5.99,750.0,24,92.64,2.0,11.98,11.979999542236328,0.2199999988079071,123780.21999999997,-80.66,-673.2888146911519,0.08333333333333333,0.12931778929188256
4425,MARTIGNETTI COMPANIES,18579,Primo Amore Rsl,7.66,11.49,750.0,12,91.92,0.0,0.0,0.0,0.0,144929.24,-91.92,-inf,0.0,0.0
9552,M S WALKER INC,15365,Alabaster 07 Tinta de Toro,91.83,142.99,750.0,1,91.83,0.0,0.0,0.0,0.0,55551.819999999985,-91.83,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,6084,Brinley Gold Shipwreck,15.26,19.99,750.0,6,91.56,0.0,0.0,0.0,0.0,68054.70000000003,-91.56,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,9195,Svedka Strwbry Lemonad Vodka,0.76,0.99,50.0,120,91.2,0.0,0.0,0.0,0.0,79528.99,-91.2,-inf,0.0,0.0
6213,MHW LTD,839,Bols Ginger Brandy,7.6,10.49,1000.0,12,91.2,5.0,52.45,52.44999885559082,5.249999761581421,9621.580000000002,-38.75,-73.87988560533842,0.4166666666666667,0.575109649122807
3960,DIAGEO NORTH AMERICA INC,4398,Capt Morgan ParrotBay Pineap,6.51,11.99,750.0,14,91.13999999999999,0.0,0.0,0.0,0.0,257032.07000000007,-91.13999999999999,-inf,0.0,0.0
9815,WINE GROUP INC,14712,Lucky Duck Riesling,2.53,3.79,750.0,36,91.08,7.0,26.529999999999998,22.739999771118164,0.7699999958276749,27100.409999999996,-64.55,-243.30946098756127,0.19444444444444445,0.29128238910847604
9815,WINE GROUP INC,19720,Cutler Creek Wh Znfdl,2.53,3.79,750.0,36,91.08,10.0,37.9,34.109999656677246,1.0999999940395355,27100.409999999996,-53.18,-140.31662269129288,0.2777777777777778,0.41611769872639437
9815,WINE GROUP INC,19721,Cutler Creek Chard,2.53,3.79,750.0,36,91.08,2.0,7.58,7.579999923706055,0.2199999988079071,27100.409999999996,-83.5,-1101.5831134564644,0.05555555555555555,0.08322353974527888
3252,E & J GALLO WINERY,46145,Gallo Pnt Nr Pavia,3.79,5.49,750.0,24,90.96,8.0,43.92000000000001,32.939998626708984,0.8900000005960464,61966.909999999996,-47.039999999999985,-107.10382513661196,0.3333333333333333,0.48284960422163603
3924,HEAVEN HILL DISTILLERIES,6445,Dubonnet Bl,7.58,10.99,750.0,12,90.96,1.0,10.99,10.989999771118164,0.10999999940395355,14069.869999999995,-79.97,-727.6615104640582,0.08333333333333333,0.12082233948988567
9165,ULTRA BEVERAGE COMPANY LLP,11939,Colimoro Montepul D'Abruzzo,7.58,10.99,750.0,12,90.96,12.0,131.88,10.989999771118164,1.350000023841858,68054.70000000003,40.92,31.028207461328485,1.0,1.449868073878628
10754,PERFECTA WINES,23750,Ch Clerc Milon 12 Pauillac,45.45,69.99,750.0,2,90.9,3.0,209.96999999999997,209.9699935913086,0.32999999821186066,28720.52,119.06999999999996,56.70810115730818,1.5,2.3099009900990093
2000,SOUTHERN WINE & SPIRITS NE,24175,Stella Moscato,9.08,13.99,750.0,10,90.8,0.0,0.0,0.0,0.0,19016.59,-90.8,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,26539,Regnard Macon Lugny Chard,15.06,21.99,750.0,6,90.36,0.0,0.0,0.0,0.0,19016.59,-90.36,-inf,0.0,0.0
90047,CRUSH WINES,11808,Arabella Shiraz,7.53,10.99,750.0,12,90.36,0.0,0.0,0.0,0.0,1457.7299999999998,-90.36,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,34215,Chimney Rock SLD Cab Svgn,45.15,69.99,750.0,2,90.3,0.0,0.0,0.0,0.0,144929.24,-90.3,-inf,0.0,0.0
653,STATE WINE & SPIRITS,41948,Tozai Nigori Voice Mist Sake,14.96,21.99,720.0,6,89.76,0.0,0.0,0.0,0.0,8014.98,-89.76,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,22595,CK Mondavi Blonde Five,7.48,10.99,1500.0,12,89.76,0.0,0.0,0.0,0.0,19016.59,-89.76,-inf,0.0,0.0
7153,PINE STATE TRADING CO,34193,Kangarilla McLaren Vl Shiraz,14.96,21.99,750.0,6,89.76,0.0,0.0,0.0,0.0,15884.819999999998,-89.76,-inf,0.0,0.0
8320,SHAW ROSS INT L IMP LTD,12090,Lombardo Marsala Fine IP 421,7.48,10.99,750.0,12,89.76,7.0,76.92999999999999,54.94999885559082,0.7800000011920929,3151.9200000000014,-12.830000000000013,-16.677499025087762,0.5833333333333334,0.8570632798573974
90047,CRUSH WINES,24211,Julius Treis Trocken Rsl,14.93,22.99,750.0,6,89.58,3.0,68.97,68.96999931335449,0.32999999821186066,1457.7299999999998,-20.61,-29.882557633753805,0.5,0.7699263228399196
1128,BROWN-FORMAN CORP,8012,Pepe Lopez Premium Gold,7.46,9.99,1000.0,12,89.52,7.0,69.93,49.94999885559082,7.349999666213989,68601.68000000001,-19.58999999999999,-28.013728013727995,0.5833333333333334,0.7811662198391423
9552,M S WALKER INC,21089,Quivira Znfdl Dry Creek Vly,7.46,17.99,750.0,12,89.52,0.0,0.0,0.0,0.0,55551.819999999985,-89.52,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,18093,Ch La Dom St Emil Gr Cru 09,44.66,66.99,750.0,2,89.32,1.0,66.99,66.98999786376953,0.10999999940395355,144929.24,-22.33,-33.33333333333333,0.5,0.75
1587,VINEYARD BRANDS INC,21980,Massolino Barolo Parussi,44.59,65.99,750.0,2,89.18,0.0,0.0,0.0,0.0,6070.089999999999,-89.18,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,17741,Olivier Leflaive Bourg Al 12,12.74,18.99,750.0,7,89.18,1.0,18.99,18.989999771118164,0.10999999940395355,3999.9299999999994,-70.19000000000001,-369.6155871511323,0.14285714285714285,0.21294012110338637
1392,CONSTELLATION BRANDS INC,18962,Clos du Bois Chard Calcaire,7.43,17.99,750.0,12,89.16,0.0,0.0,0.0,0.0,79528.99,-89.16,-inf,0.0,0.0
7153,PINE STATE TRADING CO,19118,Gandia El Miracle Mariscal,7.43,10.99,750.0,12,89.16,0.0,0.0,0.0,0.0,15884.819999999998,-89.16,-inf,0.0,0.0
7153,PINE STATE TRADING CO,24932,McGuigan Bin 3000 Merlot,7.43,10.99,750.0,12,89.16,0.0,0.0,0.0,0.0,15884.819999999998,-89.16,-inf,0.0,0.0
12331,STELLAR IMPORTING CO LLC,9105,Loukatos Tsipouro Brandy,14.81,19.99,750.0,6,88.86,0.0,0.0,0.0,0.0,119.22999999999998,-88.86,-inf,0.0,0.0
653,STATE WINE & SPIRITS,9376,St Elizabeth Allspice Dram,22.21,29.99,750.0,4,88.84,3.0,89.97,59.97999954223633,2.3600000739097595,8014.98,1.1299999999999955,1.2559742136267595,0.75,1.0127194957226473
4692,KOBRAND CORPORATION,22539,Jadot Beaune Bressandes 12,29.6,44.99,750.0,3,88.8,0.0,0.0,0.0,0.0,9139.38,-88.8,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,22419,Farm Napa Vly Cab Svgn,29.59,43.49,750.0,3,88.77,0.0,0.0,0.0,0.0,68054.70000000003,-88.77,-inf,0.0,0.0
1128,BROWN-FORMAN CORP,5273,Southern Comfort 100 Proof,6.34,9.99,375.0,14,88.76,0.0,0.0,0.0,0.0,68601.68000000001,-88.76,-inf,0.0,0.0
10754,PERFECTA WINES,10265,Fort Ross RSV Pnt Nr Sonoma,44.29,65.99,750.0,2,88.58,1.0,65.99,65.98999786376953,0.10999999940395355,28720.52,-22.590000000000003,-34.232459463555095,0.5,0.7449762926168435
653,STATE WINE & SPIRITS,19655,Manifesto! Svgn Bl,7.38,10.99,750.0,12,88.56,0.0,0.0,0.0,0.0,8014.98,-88.56,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,29204,La Terre Merlot,3.54,5.49,750.0,25,88.5,3.0,16.47,10.979999542236328,0.32999999821186066,79528.99,-72.03,-437.3406193078325,0.12,0.18610169491525422
1392,CONSTELLATION BRANDS INC,41169,Vendange Cab Svgn,2.68,3.99,500.0,33,88.44,0.0,0.0,0.0,0.0,79528.99,-88.44,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,35180,Vendange Shiraz,4.9,7.49,1500.0,18,88.19999999999999,3.0,23.97,23.969999313354492,0.6599999964237213,79528.99,-64.22999999999999,-267.95994993742175,0.16666666666666666,0.2717687074829932
3252,E & J GALLO WINERY,10319,Five Oaks Wh Znfdl Cal,2.45,3.79,750.0,36,88.19999999999999,0.0,0.0,0.0,0.0,61966.909999999996,-88.19999999999999,-inf,0.0,0.0
653,STATE WINE & SPIRITS,16612,McManis Barbera Jamie Lynn,7.33,12.99,750.0,12,87.96,3.0,35.97,23.979999542236328,0.32999999821186066,8014.98,-51.989999999999995,-144.53711426188488,0.25,0.40893587994542974
7153,PINE STATE TRADING CO,17360,Chapelle-St-Arnoux CdR Rouge,7.33,10.99,750.0,12,87.96,0.0,0.0,0.0,0.0,15884.819999999998,-87.96,-inf,0.0,0.0
7153,PINE STATE TRADING CO,19072,Astoria Sparkling Moscato,7.33,10.99,750.0,12,87.96,4.0,43.96,10.989999771118164,0.44999998807907104,15884.819999999998,-43.99999999999999,-100.09099181073702,0.3333333333333333,0.4997726239199637
8673,STE MICHELLE WINE ESTATES,16817,H3 Horse Heaven Hills Chard,7.33,14.99,750.0,12,87.96,0.0,0.0,0.0,0.0,15919.700000000003,-87.96,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,36766,Ravenswood Znfdl Lodi,10.95,18.99,750.0,8,87.60000000000001,4.0,71.96,71.95999908447266,0.4399999976158142,79528.99,-15.640000000000015,-21.73429683157312,0.5,0.8214611872146117
4425,MARTIGNETTI COMPANIES,19398,Philippe Herard Bl de Blanc,5.47,14.99,750.0,16,87.52,0.0,0.0,0.0,0.0,144929.24,-87.52,-inf,0.0,0.0
653,STATE WINE & SPIRITS,18158,Maggio Chardonnay,7.28,10.99,750.0,12,87.36,0.0,0.0,0.0,0.0,8014.98,-87.36,-inf,0.0,0.0
9819,TREASURY WINE ESTATES,34761,Meridian Pnt Grigio Cal,7.28,10.99,750.0,12,87.36,0.0,0.0,0.0,0.0,14836.570000000005,-87.36,-inf,0.0,0.0
12331,STELLAR IMPORTING CO LLC,26617,Brousko Dry Red,7.28,10.99,750.0,12,87.36,12.0,131.88,10.989999771118164,1.350000023841858,119.22999999999998,44.519999999999996,33.75796178343949,1.0,1.5096153846153846
90047,CRUSH WINES,11801,Arabella Chard,7.28,10.99,750.0,12,87.36,0.0,0.0,0.0,0.0,1457.7299999999998,-87.36,-inf,0.0,0.0
653,STATE WINE & SPIRITS,2002,Kronan Swedish Punsch,21.73,29.99,750.0,4,86.92,3.0,89.97,29.989999771118164,2.359999895095825,8014.98,3.049999999999997,3.3900188951872816,0.75,1.0350897376898296
8004,SAZERAC CO INC,1887,House of Stuart Scotch,7.24,9.99,1000.0,12,86.88,0.0,0.0,0.0,0.0,50293.62000000002,-86.88,-inf,0.0,0.0
4950,LATITUDE BEVERAGE COMPANY,26077,Ninety Cellars Lot 129 Znfdl,7.23,10.99,750.0,12,86.76,3.0,32.97,32.96999931335449,0.32999999821186066,1609.9999999999995,-53.790000000000006,-163.14831665150137,0.25,0.3800138312586445
10754,PERFECTA WINES,17405,Ch Haut-Bailly 09 Pessac Brd,86.36,184.99,750.0,1,86.36,0.0,0.0,0.0,0.0,28720.52,-86.36,-inf,0.0,0.0
6213,MHW LTD,573,Bols Sour Apple Schnapps,7.19,9.99,1000.0,12,86.28,1.0,9.99,9.989999771118164,1.0499999523162842,9621.580000000002,-76.29,-763.6636636636637,0.08333333333333333,0.11578581363004173
653,STATE WINE & SPIRITS,23214,White Knight Viognier,7.18,12.99,750.0,12,86.16,11.0,142.89000000000001,64.94999885559082,1.219999983906746,8014.98,56.73000000000002,39.701868570228854,0.9166666666666666,1.6584261838440113
6830,PARK STREET IMPORTS LLC,19179,Carnaval Red Moscato Sparklg,7.18,10.99,750.0,12,86.16,7.0,76.93,10.989999771118164,0.7900000214576721,360.29,-9.22999999999999,-11.997920187183139,0.5833333333333334,0.8928737233054783
7245,PROXIMO SPIRITS INC.,3058,Three Olives Vodka,0.71,0.99,50.0,121,85.91,0.0,0.0,0.0,0.0,38994.78000000001,-85.91,-inf,0.0,0.0
480,BACARDI USA INC,4331,Bacardi Dragon Berry Trav,7.14,9.99,750.0,12,85.68,1.0,9.99,9.989999771118164,0.7900000214576721,89286.26999999999,-75.69000000000001,-757.6576576576578,0.08333333333333333,0.11659663865546217
9165,ULTRA BEVERAGE COMPANY LLP,5485,Xicaru Silver Mezcal,21.42,29.99,750.0,4,85.68,4.0,119.96,29.989999771118164,3.1500000953674316,68054.70000000003,34.27999999999999,28.576192064021335,1.0,1.4000933706816059
7153,PINE STATE TRADING CO,21355,Cantina Gabriele Dolc White,7.04,10.49,750.0,12,84.48,14.0,168.85999999999999,156.36999702453613,1.5399999916553497,15884.819999999998,84.37999999999998,49.97038967191756,1.1666666666666667,1.9988162878787876
17037,Dunn Wine Brokers,20653,Natale Verga Prosecco,7.04,16.99,750.0,12,84.48,0.0,0.0,0.0,0.0,358.03000000000003,-84.48,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,8801,Smirnoff Wh Peach Sorbet,0.78,0.99,50.0,108,84.24,0.0,0.0,0.0,0.0,257032.07000000007,-84.24,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,25769,R Mondavi Winery Cab Svgn Na,83.78,123.99,3000.0,1,83.78,0.0,0.0,0.0,0.0,79528.99,-83.78,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,45495,Ermita Rioja White,10.38,15.99,750.0,8,83.03999999999999,9.0,143.91,127.91999816894531,0.989999994635582,238.61,60.870000000000005,42.29726912653742,1.125,1.733020231213873
653,STATE WINE & SPIRITS,46118,Tozai Snow Maiden Junmai Ngr,11.84,17.99,720.0,7,82.88,0.0,0.0,0.0,0.0,8014.98,-82.88,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,22458,Casa Lapostolle Canto Apalta,13.81,20.99,750.0,6,82.86,0.0,0.0,0.0,0.0,144929.24,-82.86,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,22789,Bolla Prosecco 3pk/187mls,10.34,14.99,187.0,8,82.72,21.0,314.79,164.8899974822998,0.5999999921768904,8510.410000000002,232.07000000000002,73.72216398233743,2.625,3.8054883945841396
516,BANFI PRODUCTS CORP,40666,Bolla Chianti,6.89,9.99,750.0,12,82.68,0.0,0.0,0.0,0.0,8510.410000000002,-82.68,-inf,0.0,0.0
2242,DELICATO VINEYARDS INC,25221,Gnarly Head OV Zinfandel,6.89,9.99,1000.0,12,82.68,0.0,0.0,0.0,0.0,7982.649999999999,-82.68,-inf,0.0,0.0
